,name,basekV,latitude,longitude
3918,x3082988b,0.12,46.6709,-119.1147
3919,x2860491a,0.12,46.633,-119.1942
3920,x2860491b,0.12,46.633,-119.1942
3921,x1108403a,0.12,46.6975,-119.1496
3922,x1108403b,0.12,46.6975,-119.1496
3923,x1108403c,0.12,46.6975,-119.1496
3924,x1108404a,0.12,46.6966,-119.1443
3925,x1108404b,0.12,46.6966,-119.1443
3926,x1108404c,0.12,46.6966,-119.1443
3927,x1108405a,0.12,46.6966,-119.148
3928,x1108405b,0.12,46.6966,-119.148
3929,x1108405c,0.12,46.6966,-119.148
3930,x1108406a,0.12,46.6966,-119.1506
3931,x1108406b,0.12,46.6966,-119.1506
3932,x1108407b,0.12,46.6975,-119.1506
3933,x1108410b,0.12,46.7014,-119.1543
3934,x2000402a,0.12,46.6139,-119.2091
3935,x2000403a,0.12,46.6134,-119.2096
3936,x2000404a,0.12,46.613,-119.2101
3937,x2000405a,0.12,46.6125,-119.2107
3938,x2000406a,0.12,46.6121,-119.2112
3939,x2000407a,0.12,46.6117,-119.2117
3940,x2000408a,0.12,46.6112,-119.2122
3941,x2000409a,0.12,46.6108,-119.2127
3942,x2000410a,0.12,46.6104,-119.2133
3943,x2000411a,0.12,46.6099,-119.2138
3944,x2000412a,0.12,46.6095,-119.2143
3945,x2000413a,0.12,46.6091,-119.2148
3946,x2000414a,0.12,46.6086,-119.2154
3947,x2000415a,0.12,46.6082,-119.2159
3948,x2000702b,0.12,46.6112,-119.206
3949,x2000703b,0.12,46.6108,-119.2065
3950,x2000704b,0.12,46.6104,-119.207
3951,x2000705b,0.12,46.6099,-119.2075
3952,x2000706b,0.12,46.6095,-119.208
3953,x2000707b,0.12,46.6091,-119.2086
3954,x2000708b,0.12,46.6086,-119.2091
3955,x2000709b,0.12,46.6082,-119.2096
3956,x2000710b,0.12,46.6078,-119.2101
3957,x2000711b,0.12,46.6073,-119.2107
3958,x2000712b,0.12,46.6069,-119.2112
3959,x2000713b,0.12,46.6064,-119.2117
3960,x2000714b,0.12,46.606,-119.2122
3961,x2000715b,0.12,46.6056,-119.2127
3962,x2000902c,0.12,46.6121,-119.2007
3963,x2000903c,0.12,46.6125,-119.2002
3964,x2000904c,0.12,46.613,-119.1997
3965,x2000905c,0.12,46.6134,-119.1992
3966,x2000906c,0.12,46.6139,-119.1986
3967,x2000907c,0.12,46.6143,-119.1981
3968,x2000908c,0.12,46.6147,-119.1976
3969,x2000909c,0.12,46.6152,-119.1971
3970,x2000910c,0.12,46.6156,-119.1966
3971,x2000911c,0.12,46.616,-119.196
3972,x2000912c,0.12,46.6165,-119.1955
3973,x2000913c,0.12,46.6169,-119.195
3974,x2000914c,0.12,46.6173,-119.1945
3975,x2000915c,0.12,46.6178,-119.1939
3976,x2001002b,0.12,46.6086,-119.2028
3977,x2001003b,0.12,46.6082,-119.2033
3978,x2001004b,0.12,46.6078,-119.2039
3979,x2001005b,0.12,46.6073,-119.2044
3980,x2001006b,0.12,46.6069,-119.2049
3981,x2001007b,0.12,46.6064,-119.2054
3982,x2001008b,0.12,46.606,-119.206
3983,x2001009b,0.12,46.6056,-119.2065
3984,x2001010b,0.12,46.6051,-119.207
3985,x2001011b,0.12,46.6047,-119.2075
3986,x2001012b,0.12,46.6043,-119.208
3987,x2001013b,0.12,46.6038,-119.2086
3988,x2001014b,0.12,46.6034,-119.2091
3989,x2001015b,0.12,46.603,-119.2096
3990,x2001202c,0.12,46.6095,-119.1976
3991,x2001203c,0.12,46.6099,-119.1971
3992,x2001204c,0.12,46.6104,-119.1966
3993,x2001205c,0.12,46.6108,-119.196
3994,x2001206c,0.12,46.6112,-119.1955
3995,x2001207c,0.12,46.6117,-119.195
3996,x2001208c,0.12,46.6121,-119.1945
3997,x2001209c,0.12,46.6125,-119.1939
3998,x2001210c,0.12,46.613,-119.1934
3999,x2001211c,0.12,46.6134,-119.1929
4000,x2001212c,0.12,46.6139,-119.1924
4001,x2001213c,0.12,46.6143,-119.1919
4002,x2001214c,0.12,46.6147,-119.1913
4003,x2001215c,0.12,46.6152,-119.1908
4004,x2001302a,0.12,46.606,-119.1997
4005,x2001303a,0.12,46.6056,-119.2002
4006,x2001304a,0.12,46.6051,-119.2007
4007,x2001305a,0.12,46.6047,-119.2013
4008,x2001306a,0.12,46.6043,-119.2018
4009,x2001307a,0.12,46.6038,-119.2023
4010,x2001308a,0.12,46.6034,-119.2028
4011,x2001309a,0.12,46.603,-119.2033
4012,x2001310a,0.12,46.6025,-119.2039
4013,x2001311a,0.12,46.6021,-119.2044
4014,x2001312a,0.12,46.6017,-119.2049
4015,x2001313a,0.12,46.6012,-119.2054
4016,x2001314a,0.12,46.6008,-119.206
4017,x2001315a,0.12,46.6003,-119.2065
4018,x2001400c,0.12,46.6064,-119.1971
4019,sx2673305b,0.12,46.6464,-119.1584
4020,sx3048196b,0.12,46.6456,-119.1595
4021,sx2991911c,0.12,46.6528,-119.1704
4022,sx2973158c,0.12,46.6539,-119.1682
4023,sx3048208a,0.12,46.6522,-119.1673
4024,sx3029502a,0.12,46.6541,-119.1639
4025,sx3104125b,0.12,46.6548,-119.1618
4026,sx3160107a,0.12,46.6557,-119.1603
4027,sx2785516b,0.12,46.6431,-119.1528
4028,sx3141400a,0.12,46.6568,-119.1557
4029,sx2897775c,0.12,46.656,-119.1672
4030,sx3010565c,0.12,46.6563,-119.1693
4031,sx2916609c,0.12,46.655,-119.1703
4032,sx2879073c,0.12,46.6577,-119.1733
4033,sx3104126c,0.12,46.6562,-119.174
4034,sx3029503c,0.12,46.6553,-119.172
4035,sx2691950c,0.12,46.6552,-119.1715
4036,sx2691951c,0.12,46.6521,-119.1715
4037,sx2879076c,0.12,46.6532,-119.1716
4038,sx2841630c,0.12,46.6502,-119.1703
4039,sx2841629c,0.12,46.6493,-119.1727
4040,sx2785523c,0.12,46.6473,-119.1715
4041,sx3216347c,0.12,46.6485,-119.1715
4042,sx3141388c,0.12,46.646,-119.1709
4043,sx3066801c,0.12,46.6407,-119.1726
4044,sx2879055c,0.12,46.6413,-119.1737
4045,sx2973144c,0.12,46.6413,-119.1752
4046,sx2785518c,0.12,46.6416,-119.179
4047,sx2766717c,0.12,46.6427,-119.179
4048,sx2673309c,0.12,46.6413,-119.1811
4049,sx3104113a,0.12,46.6482,-119.1914
4050,sx3104121a,0.12,46.6485,-119.191
4051,sx2673310a,0.12,46.6489,-119.1897
4052,sx2916627a,0.12,46.6493,-119.1885
4053,sx2804283a,0.12,46.6499,-119.1863
4054,sx3104122a,0.12,46.6502,-119.1848
4055,sx2785519a,0.12,46.6502,-119.1843
4056,sx2748129a,0.12,46.6491,-119.1837
4057,sx2973151a,0.12,46.6501,-119.1821
4058,sx2748146a,0.12,46.6513,-119.1813
4059,sx2991913a,0.12,46.6515,-119.1766
4060,sx3235253a,0.12,46.6504,-119.1763
4061,sx2991907a,0.12,46.6498,-119.1773
4062,sx2879064a,0.12,46.648,-119.1752
4063,sx3197637c,0.12,46.6505,-119.1751
4064,sx2860487c,0.12,46.6513,-119.1739
4065,sx2841638c,0.12,46.6398,-119.1875
4066,sx3235256a,0.12,46.6396,-119.1867
4067,sx3197630a,0.12,46.6409,-119.1853
4068,sx3104120b,0.12,46.6431,-119.1844
4069,sx2804251a,0.12,46.6427,-119.1827
4070,sx3254210c,0.12,46.6452,-119.1832
4071,sx3048206a,0.12,46.6458,-119.18
4072,sx2710510c,0.12,46.6455,-119.1809
4073,sx3197628c,0.12,46.6462,-119.1814
4074,sx2766718c,0.12,46.6467,-119.1789
4075,sx3010556a,0.12,46.6477,-119.1775
4076,sx2710520a,0.12,46.6372,-119.1858
4077,sx2710521a,0.12,46.6377,-119.185
4078,sx3085396a,0.12,46.6369,-119.1837
4079,sx3122813a,0.12,46.6356,-119.1801
4080,sx3254219c,0.12,46.6358,-119.1917
4081,sx3254220c,0.12,46.6367,-119.1918
4082,sx3104134c,0.12,46.6358,-119.1907
4083,sx2860490a,0.12,46.6365,-119.19
4084,sx3254218a,0.12,46.6373,-119.1891
4085,sx3066818b,0.12,46.639,-119.1885
4086,sx2785528b,0.12,46.6412,-119.1927
4087,sx2748130b,0.12,46.6424,-119.1917
4088,sx3254212b,0.12,46.6429,-119.1906
4089,sx2785520b,0.12,46.6445,-119.197
4090,sx2729411a,0.12,46.6382,-119.1931
4091,sx2897781a,0.12,46.6383,-119.1941
4092,sx3197644a,0.12,46.6368,-119.1938
4093,sx3010566c,0.12,46.6563,-119.1796
4094,sx3236011b,0.12,46.6628,-119.1447
4095,sx3198358b,0.12,46.6639,-119.1461
4096,sx3104859b,0.12,46.6655,-119.1461
4097,sx2936275b,0.12,46.6765,-119.085
4098,sx3179674b,0.12,46.6759,-119.0837
4099,sx2748840b,0.12,46.669,-119.0851
4100,sx3142099b,0.12,46.6704,-119.0835
4101,sx3011298c,0.12,46.6612,-119.1437
4102,sx2711234b,0.12,46.6627,-119.141
4103,sx3198355b,0.12,46.6629,-119.139
4104,sx2879773a,0.12,46.6639,-119.1419
4105,sx2786274c,0.12,46.6667,-119.1402
4106,sx3179682c,0.12,46.6665,-119.1406
4107,sx2936270a,0.12,46.6834,-119.0829
4108,sx3086078a,0.12,46.6826,-119.0825
4109,sx3217056a,0.12,46.6807,-119.0807
4110,sx3217057a,0.12,46.6804,-119.0819
4111,sx2936268c,0.12,46.6851,-119.086
4112,sx2823592a,0.12,46.6859,-119.0793
4113,sx3160863c,0.12,46.6873,-119.0823
4114,sx2730108c,0.12,46.6913,-119.0847
4115,sx2786204c,0.12,46.6924,-119.0853
4116,sx2936216c,0.12,46.694,-119.0859
4117,sx3029498c,0.12,46.6582,-119.1555
4118,sx2991912a,0.12,46.6588,-119.1574
4119,sx3104128a,0.12,46.659,-119.1593
4120,sx2673315a,0.12,46.6595,-119.1612
4121,sx2766721a,0.12,46.6609,-119.1628
4122,sx2991906a,0.12,46.662,-119.1603
4123,sx2879054a,0.12,46.6623,-119.1592
4124,sx3254211b,0.12,46.6452,-119.1993
4125,sx2729407b,0.12,46.6453,-119.2012
4126,sx2691942b,0.12,46.6434,-119.2049
4127,sx3197629b,0.12,46.6457,-119.2045
4128,sx2879065b,0.12,46.6447,-119.206
4129,sx0247160b,0.12,46.64802,-119.20866
4130,sx0247162b,0.12,46.6481,-119.2105
4131,sx2766732b,0.12,46.6489,-119.2113
4132,sx2897784b,0.12,46.6493,-119.2115
4133,sx0247171b,0.12,46.64946,-119.21162
4134,sx2936279c,0.12,46.6607,-119.1464
4135,sx3179678b,0.12,46.66,-119.1479
4136,sx3179650b,0.12,46.7022,-119.1415
4137,sx2730107c,0.12,46.7199,-119.1378
4138,sx3048888c,0.12,46.7259,-119.1131
4139,sx3064514c,0.12,46.7251,-119.1126
4140,sx2861158c,0.12,46.7207,-119.1138
4141,sx2952007c,0.12,46.7207,-119.1117
4142,sx3254873c,0.12,46.7167,-119.1038
4143,sx2745811c,0.12,46.7158,-119.1058
4144,sx3142050c,0.12,46.7187,-119.1012
4145,sx2861157c,0.12,46.7087,-119.0883
4146,sx3086079b,0.12,46.678,-119.0886
4147,sx2936276b,0.12,46.6776,-119.0897
4148,sx2861223b,0.12,46.677,-119.092
4149,sx3086075b,0.12,46.6732,-119.0874
4150,sx2730187a,0.12,46.6799,-119.1036
4151,sx3104856a,0.12,46.679,-119.1055
4152,sx2861222a,0.12,46.6709,-119.1274
4153,sx2917330a,0.12,46.6718,-119.1264
4154,sx2879794a,0.12,46.6731,-119.1251
4155,sx2936271a,0.12,46.6744,-119.1263
4156,sx2955074a,0.12,46.6747,-119.1278
4157,sx3030199c,0.12,46.6738,-119.1288
4158,sx2730163c,0.12,46.6728,-119.1299
4159,sx2992624a,0.12,46.6722,-119.1312
4160,sx2692654a,0.12,46.6731,-119.1325
4161,sx2842379a,0.12,46.6745,-119.1345
4162,sx2805031c,0.12,46.672,-119.1332
4163,sx3068944b,0.12,46.6702,-119.1336
4164,sx2767407b,0.12,46.6725,-119.1354
4165,sx2879767b,0.12,46.6716,-119.1349
4166,sx2711224b,0.12,46.6687,-119.1331
4167,sx3142098b,0.12,46.6686,-119.1317
4168,sx2748839b,0.12,46.6693,-119.1305
4169,sx2917310b,0.12,46.6687,-119.1297
4170,sx2861218c,0.12,46.6701,-119.1354
4171,sx2955081a,0.12,46.6674,-119.1408
4172,sx3160878c,0.12,46.6707,-119.1439
4173,sx2917336c,0.12,46.6735,-119.144
4174,sx2674047c,0.12,46.6786,-119.1237
4175,sx3160865a,0.12,46.6801,-119.1225
4176,sx2767408c,0.12,46.6807,-119.1224
4177,sx3104853c,0.12,46.681,-119.1217
4178,sx3254915b,0.12,46.6808,-119.134
4179,sx3048963b,0.12,46.6784,-119.1326
4180,sx2711226b,0.12,46.6773,-119.125
4181,sx3217052c,0.12,46.6809,-119.1244
4182,sx3217053c,0.12,46.6809,-119.1231
4183,sx3086074c,0.12,46.6819,-119.124
4184,sx3067507c,0.12,46.6812,-119.1202
4185,sx2955078a,0.12,46.6809,-119.1164
4186,sx2955077c,0.12,46.6823,-119.1168
4187,sx3160872c,0.12,46.683,-119.1181
4188,sx3198348a,0.12,46.6837,-119.1187
4189,sx2711225c,0.12,46.6831,-119.1206
4190,sx3030200c,0.12,46.6837,-119.1222
4191,sx3048962a,0.12,46.6848,-119.1203
4192,sx3160861c,0.12,46.687,-119.1232
4193,sx3104850c,0.12,46.6864,-119.1331
4194,sx3251799a,0.12,46.6895,-119.128
4195,sx2936211c,0.12,46.692,-119.1315
4196,sx2842329c,0.12,46.6929,-119.1307
4197,sx3104796c,0.12,46.6929,-119.1329
4198,sx3236004c,0.12,46.6906,-119.1306
4199,sx3160896c,0.12,46.6901,-119.1339
4200,sx3123452c,0.12,46.6925,-119.135
4201,sx3254869b,0.12,46.6916,-119.1373
4202,sx3030126c,0.12,46.6914,-119.138
4203,sx2767341c,0.12,46.6928,-119.1375
4204,sx3254870c,0.12,46.6911,-119.1387
4205,sx3048887b,0.12,46.693,-119.1395
4206,sx2955005b,0.12,46.6928,-119.1409
4207,sx3216988b,0.12,46.6933,-119.1427
4208,sx3179607b,0.12,46.6939,-119.141
4209,sx2898457a,0.12,46.6949,-119.1404
4210,sx2767340a,0.12,46.6956,-119.141
4211,sx2767340b,0.12,46.6956,-119.141
4212,sx2767340c,0.12,46.6956,-119.141
4213,sx3067478a,0.12,46.6971,-119.1401
4214,sx2730149c,0.12,46.6986,-119.1401
4215,sx2989566b,0.12,46.6988,-119.1432
4216,sx2973791a,0.12,46.7014,-119.1412
4217,sx3029055b,0.12,46.6943,-119.1352
4218,sx3067506c,0.12,46.685,-119.1016
4219,sx2898515c,0.12,46.6873,-119.1027
4220,sx3198347c,0.12,46.6886,-119.1047
4221,sx3048946c,0.12,46.6893,-119.1029
4222,sx3048966c,0.12,46.684,-119.1031
4223,sx2992656a,0.12,46.6806,-119.1047
4224,sx2973833b,0.12,46.6815,-119.1041
4225,sx2786266a,0.12,46.6817,-119.1061
4226,sx2917333a,0.12,46.6831,-119.1067
4227,sx2842383a,0.12,46.6821,-119.1083
4228,sx2842384c,0.12,46.682,-119.1101
4229,sx3160871c,0.12,46.6821,-119.1117
4230,sx3030203c,0.12,46.6834,-119.1121
4231,sx3179673c,0.12,46.6841,-119.1124
4232,sx3048965b,0.12,46.6818,-119.1149
4233,sx2692660a,0.12,46.6824,-119.1152
4234,sx2805034a,0.12,46.681,-119.111
4235,sx2898522a,0.12,46.6814,-119.1099
4236,sx2692661a,0.12,46.6814,-119.1077
4237,sx3067448c,0.12,46.7105,-119.0845
4238,sx2935552c,0.12,46.6682,-119.1505
4239,sx2822864c,0.12,46.6704,-119.1541
4240,sx2822865c,0.12,46.6709,-119.1519
4241,sx2916605c,0.12,46.6717,-119.151
4242,sx3085394c,0.12,46.6721,-119.1528
4243,sx2804250c,0.12,46.6732,-119.1516
4244,sx3048205c,0.12,46.6751,-119.1538
4245,sx3048228c,0.12,46.6776,-119.1552
4246,sx2935550c,0.12,46.6798,-119.1574
4247,sx2710509c,0.12,46.6795,-119.1549
4248,sx2822862c,0.12,46.6803,-119.1552
4249,sx3066806c,0.12,46.6805,-119.1541
4250,sx2916606c,0.12,46.6709,-119.1532
4251,sx3235243c,0.12,46.6738,-119.1703
4252,sx2786273b,0.12,46.6437,-119.1486
4253,sx2805036b,0.12,46.6442,-119.1457
4254,sx3178997c,0.12,46.6209,-119.2117
4255,sx3122849b,0.12,46.6209,-119.2105
4256,sx2766750c,0.12,46.6226,-119.2091
4257,sx2763153a,0.12,46.6228,-119.2074
4258,sx3104157c,0.12,46.6246,-119.2058
4259,sx_293471a,0.12,46.6256,-119.2024
4260,sx_293471b,0.12,46.6256,-119.2024
4261,sx_293471c,0.12,46.6256,-119.2024
4262,sx2748158a,0.12,46.629,-119.1989
4263,sx3104133a,0.12,46.6308,-119.2008
4264,sx2673346c,0.12,46.6281,-119.2005
4265,sx3254238b,0.12,46.6268,-119.2021
4266,sx3048230c,0.12,46.6293,-119.2057
4267,sx2841637c,0.12,46.6307,-119.2099
4268,sx2897780b,0.12,46.6313,-119.1966
4269,sx3235255b,0.12,46.6308,-119.1971
4270,sx3216370a,0.12,46.6301,-119.1979
4271,sx3216370b,0.12,46.6301,-119.1979
4272,sx3216370c,0.12,46.6301,-119.1979
4273,sx2785527a,0.12,46.6295,-119.197
4274,sx2766729a,0.12,46.6287,-119.1962
4275,sx3197641a,0.12,46.7032,-119.2094
4276,sx2973161a,0.12,46.7023,-119.2106
4277,sx2673306c,0.12,46.7022,-119.1644
4278,sx2785515c,0.12,46.7031,-119.1626
4279,sx2729429a,0.12,46.7011,-119.2151
4280,sx2841633a,0.12,46.7004,-119.2136
4281,sx3235258a,0.12,46.6972,-119.2146
4282,sx3235258b,0.12,46.6972,-119.2146
4283,sx3235258c,0.12,46.6972,-119.2146
4284,sx2729414a,0.12,46.6932,-119.2177
4285,sx2729414b,0.12,46.6932,-119.2177
4286,sx2729414c,0.12,46.6932,-119.2177
4287,sx2973167b,0.12,46.6933,-119.2216
4288,sx3189189b,0.12,46.6929,-119.2234
4289,sx3189188c,0.12,46.6937,-119.2236
4290,sx2935560c,0.12,46.6935,-119.2241
4291,sx2916610b,0.12,46.6963,-119.2244
4292,sx3216368c,0.12,46.6948,-119.2245
4293,sx3207907a,0.12,46.6955,-119.2233
4294,sx3207907b,0.12,46.6955,-119.2233
4295,sx3207907c,0.12,46.6955,-119.2233
4296,sx2973166c,0.12,46.6929,-119.2267
4297,sx2710532c,0.12,46.6945,-119.2265
4298,sx2860504a,0.12,46.6946,-119.2277
4299,sx3085403a,0.12,46.6988,-119.2278
4300,sx2954355a,0.12,46.689,-119.2203
4301,sx3122827a,0.12,46.6897,-119.2198
4302,sx3195751a,0.12,46.7004,-119.2208
4303,sx2766724c,0.12,46.7039,-119.2126
4304,sx3197647a,0.12,46.7027,-119.2158
4305,sx2821010a,0.12,46.7036,-119.2206
4306,sx2895461a,0.12,46.7047,-119.2239
4307,sx2952014a,0.12,46.7058,-119.2275
4308,sx3010585a,0.12,46.7065,-119.2263
4309,sx3120502a,0.12,46.7061,-119.2247
4310,sx3101789a,0.12,46.7053,-119.2381
4311,sx3178982a,0.12,46.7035,-119.2403
4312,sx2841623a,0.12,46.7023,-119.24
4313,sx3010563a,0.12,46.7023,-119.2389
4314,sx2766727b,0.12,46.6181,-119.2236
4315,sx3029507b,0.12,46.6177,-119.2219
4316,sx3197643b,0.12,46.6166,-119.2228
4317,sx3122823b,0.12,46.6139,-119.219
4318,sx2766726b,0.12,46.6155,-119.2175
4319,sx2785526b,0.12,46.6167,-119.219
4320,sx2973162b,0.12,46.6169,-119.2161
4321,sx3010570a,0.12,46.622,-119.2183
4322,sx2991919a,0.12,46.6198,-119.2154
4323,sx3122824a,0.12,46.6222,-119.2165
4324,sx2860489a,0.12,46.622,-119.2144
4325,sx3104131a,0.12,46.6234,-119.2154
4326,sx3048210a,0.12,46.6255,-119.2169
4327,sx2897778a,0.12,46.6263,-119.2153
4328,sx3104132a,0.12,46.6282,-119.2135
4329,sx3085402a,0.12,46.6288,-119.2134
4330,sx2804252a,0.12,46.629,-119.2145
4331,sx3048214a,0.12,46.6303,-119.2144
4332,sx3235275b,0.12,46.6189,-119.2135
4333,sx2897779c,0.12,46.6225,-119.2126
4334,sx2804261c,0.12,46.6239,-119.213
4335,sx3178980c,0.12,46.6252,-119.2129
4336,sx2973164a,0.12,46.6263,-119.2141
4337,sx2748132a,0.12,46.6668,-119.2008
4338,sx3254205c,0.12,46.6359,-119.2096
4339,sx3010569a,0.12,46.6326,-119.2027
4340,sx2673321a,0.12,46.6346,-119.2026
4341,sx2954354a,0.12,46.6338,-119.2025
4342,sx2710519a,0.12,46.6343,-119.204
4343,sx3066819a,0.12,46.6344,-119.2054
4344,sx3029499a,0.12,46.6355,-119.2055
4345,sx2897772a,0.12,46.6358,-119.2047
4346,sx3122826a,0.12,46.6356,-119.1941
4347,sx2691953a,0.12,46.6357,-119.1975
4348,sx2860491a,0.12,46.633,-119.1945
4349,sx2860491b,0.12,46.633,-119.1945
4350,sx2991922a,0.12,46.6345,-119.1926
4351,sx2991923a,0.12,46.6332,-119.1903
4352,sx3085400c,0.12,46.6588,-119.1842
4353,sx3141399c,0.12,46.6606,-119.1825
4354,sx2954351c,0.12,46.6606,-119.1805
4355,sx3235266c,0.12,46.6619,-119.1785
4356,sx2841626c,0.12,46.6611,-119.1772
4357,sx2954350c,0.12,46.6602,-119.1782
4358,sx3178977c,0.12,46.6597,-119.176
4359,sx3160105c,0.12,46.6588,-119.1763
4360,sx2691945c,0.12,46.6587,-119.1743
4361,sx3010567c,0.12,46.6599,-119.1724
4362,sx2841625c,0.12,46.6575,-119.1799
4363,sx2897776c,0.12,46.6641,-119.1782
4364,sx3254215c,0.12,46.6636,-119.1759
4365,sx3122819c,0.12,46.6652,-119.1792
4366,sx2748133c,0.12,46.6659,-119.1781
4367,sx3085399c,0.12,46.667,-119.1773
4368,sx2879074a,0.12,46.6796,-119.2131
4369,sx3122820a,0.12,46.6787,-119.2137
4370,sx2710517a,0.12,46.6808,-119.2131
4371,sx3197639a,0.12,46.6811,-119.2147
4372,sx3160106a,0.12,46.687,-119.2139
4373,sx3008248a,0.12,46.7719,-119.233
4374,sx3235247a,0.12,46.7448,-119.235
4375,sx2673312a,0.12,46.7429,-119.2339
4376,sx2691944a,0.12,46.7427,-119.2324
4377,sx2710516a,0.12,46.7423,-119.231
4378,sx2804256b,0.12,46.7411,-119.23
4379,sx2954347b,0.12,46.7375,-119.2272
4380,sx3178975b,0.12,46.7388,-119.2123
4381,sx3160100b,0.12,46.7528,-119.2126
4382,sx3085390b,0.12,46.7538,-119.2127
4383,sx2748152b,0.12,46.7443,-119.2274
4384,sx2729434b,0.12,46.7477,-119.2294
4385,sx2916608c,0.12,46.7505,-119.228
4386,sx2673313b,0.12,46.7531,-119.2281
4387,sx2804257b,0.12,46.7555,-119.2288
4388,sx2860485b,0.12,46.7555,-119.2299
4389,sx2860506b,0.12,46.7554,-119.2334
4390,sx3122815b,0.12,46.7567,-119.2296
4391,sx3254213b,0.12,46.7575,-119.2283
4392,sx2785543b,0.12,46.7583,-119.2336
4393,sx3235248c,0.12,46.7589,-119.2276
4394,sx2764412a,0.12,46.7641,-119.2285
4395,sx3027132a,0.12,46.7669,-119.2315
4396,sx3101787a,0.12,46.7672,-119.2321
4397,sx3101788a,0.12,46.7676,-119.2329
4398,sx2876812a,0.12,46.7694,-119.2341
4399,sx2970811a,0.12,46.7705,-119.2339
4400,sx2916607c,0.12,46.7595,-119.2266
4401,sx3010564c,0.12,46.7582,-119.2259
4402,sx2710515c,0.12,46.7577,-119.2239
4403,sx2766746c,0.12,46.7593,-119.2214
4404,sx2691941c,0.12,46.7591,-119.2192
4405,sx3235241c,0.12,46.7606,-119.22
4406,sx3104118c,0.12,46.7621,-119.2214
4407,sx2748126c,0.12,46.7632,-119.2215
4408,sx3235267c,0.12,46.7607,-119.2187
4409,sx2841645c,0.12,46.7603,-119.2154
4410,sx3066829c,0.12,46.7599,-119.2153
4411,sx3254203b,0.12,46.7696,-119.207
4412,sx2860480b,0.12,46.7678,-119.2111
4413,sx3197624b,0.12,46.7647,-119.2084
4414,sx2822860b,0.12,46.7647,-119.2118
4415,sx3048199b,0.12,46.7666,-119.2056
4416,sx2710508b,0.12,46.7661,-119.21
4417,sx3122810b,0.12,46.7573,-119.2087
4418,sx2897765b,0.12,46.754,-119.2094
4419,sx2804248b,0.12,46.7529,-119.211
4420,sx2785512b,0.12,46.7531,-119.2074
4421,sx2935553b,0.12,46.7449,-119.2102
4422,sx3048207b,0.12,46.7444,-119.2097
4423,sx2729427b,0.12,46.7433,-119.2082
4424,sx2748131b,0.12,46.7427,-119.2076
4425,sx2879066b,0.12,46.7416,-119.2096
4426,sx2973152b,0.12,46.7417,-119.2057
4427,sx2879068b,0.12,46.7405,-119.2033
4428,sx2860484b,0.12,46.7411,-119.2009
4429,sx3085397b,0.12,46.7458,-119.2074
4430,sx3066812a,0.12,46.7375,-119.1979
4431,sx3216344b,0.12,46.7393,-119.1989
4432,sx2860501b,0.12,46.7397,-119.1986
4433,sx3197632b,0.12,46.74,-119.197
4434,sx2710514b,0.12,46.7417,-119.199
4435,sx3048203b,0.12,46.7453,-119.1855
4436,sx2860500b,0.12,46.7467,-119.1962
4437,sx3197660b,0.12,46.7486,-119.193
4438,sx2897800b,0.12,46.7499,-119.1975
4439,sx3235246b,0.12,46.7553,-119.1958
4440,sx2710512b,0.12,46.7564,-119.1955
4441,sx2897791b,0.12,46.7368,-119.1823
4442,sx2916618b,0.12,46.7415,-119.1839
4443,sx3160113b,0.12,46.7405,-119.1792
4444,sx2804269b,0.12,46.7423,-119.1802
4445,sx2989564b,0.12,46.7429,-119.181
4446,sx2897789b,0.12,46.7443,-119.1804
4447,sx2690941b,0.12,46.7591,-119.1829
4448,sx3234185b,0.12,46.7563,-119.1829
4449,sx3065750b,0.12,46.7549,-119.1828
4450,sx3159037b,0.12,46.7573,-119.1836
4451,sx2748124b,0.12,46.7566,-119.1842
4452,sx2710504b,0.12,46.7581,-119.1867
4453,sx2954346b,0.12,46.7585,-119.1946
4454,sx2710505b,0.12,46.7599,-119.1918
4455,sx3178974b,0.12,46.7614,-119.1935
4456,sx2691943b,0.12,46.7639,-119.1955
4457,sx2916603b,0.12,46.756,-119.2091
4458,sx2804254a,0.12,46.7369,-119.1927
4459,sx2710513b,0.12,46.7577,-119.193
4460,sx2973149b,0.12,46.7506,-119.2068
4461,sx3010562b,0.12,46.745,-119.2023
4462,sx3254228b,0.12,46.7378,-119.184
4463,sx2936213b,0.12,46.716,-119.1479
4464,sx2692633c,0.12,46.7134,-119.1461
4465,sx3179646b,0.12,46.7124,-119.1456
4466,sx3104830c,0.12,46.7089,-119.1448
4467,sx3142078b,0.12,46.6052,-119.1489
4468,sx2879752b,0.12,46.6033,-119.1493
4469,sx2952003b,0.12,46.6988,-119.1494
4470,sx2990826a,0.12,46.7001,-119.1569
4471,sx2990826b,0.12,46.7001,-119.1569
4472,sx2990826c,0.12,46.7001,-119.1569
4473,sx3197626c,0.12,46.683,-119.1558
4474,sx3066807c,0.12,46.685,-119.1625
4475,sx3197627c,0.12,46.6862,-119.1611
4476,sx3216343c,0.12,46.6882,-119.1572
4477,sx3085393c,0.12,46.6884,-119.1536
4478,sx2897770c,0.12,46.6873,-119.1524
4479,sx2748128c,0.12,46.6871,-119.1593
4480,sx3085392c,0.12,46.6884,-119.1618
4481,sx3029497c,0.12,46.6897,-119.1602
4482,sx2673307c,0.12,46.6897,-119.1648
4483,sx2729406c,0.12,46.6929,-119.1625
4484,sx2897768c,0.12,46.693,-119.1592
4485,sx2822863c,0.12,46.6948,-119.1648
