,name,element,length_unit,z_matrix,length,from_bus,to_bus,num_phases,is_switch,is_open
4529,tpx337688b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3029501b,sx3029501b,2,False,False
4530,tpx337689b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2691949b,sx2691949b,2,False,False
4531,tpx337690b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3104127b,sx3104127b,2,False,False
4532,tpx337691b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2897774b,sx2897774b,2,False,False
4533,tpx337692b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2879061b,sx2879061b,2,False,False
4534,tpx337693b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3066813b,sx3066813b,2,False,False
4535,tpx337694b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2991910b,sx2991910b,2,False,False
4536,tpx337695b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2879072b,sx2879072b,2,False,False
4537,tpx337696b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3197635b,sx3197635b,2,False,False
4538,tpx337697b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2804258b,sx2804258b,2,False,False
4539,tpx337698b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3235250b,sx3235250b,2,False,False
4540,tpx337699b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2954349b,sx2954349b,2,False,False
4541,tpx337700b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2766722b,sx2766722b,2,False,False
4542,tpx337701b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2879071b,sx2879071b,2,False,False
4543,tpx337702b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3029504b,sx3029504b,2,False,False
4544,tpx337703b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2691948b,sx2691948b,2,False,False
4545,tpx337704b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2710546b,sx2710546b,2,False,False
4546,tpx337705b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2785547b,sx2785547b,2,False,False
4547,tpx337706b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3254214b,sx3254214b,2,False,False
4548,tpx337707b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3160104b,sx3160104b,2,False,False
4549,tpx337708b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3216349b,sx3216349b,2,False,False
4550,tpx337709b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2879077b,sx2879077b,2,False,False
4551,tpx337710b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2991916b,sx2991916b,2,False,False
4552,tpx337712c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3235245c,sx3235245c,2,False,False
4553,tpx337713c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2766716c,sx2766716c,2,False,False
4554,tpx337714c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3254209c,sx3254209c,2,False,False
4555,tpx337715a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3254204a,sx3254204a,2,False,False
4556,tpx337716a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2841627a,sx2841627a,2,False,False
4557,tpx337717a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3216348a,sx3216348a,2,False,False
4558,tpx337718a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2691947a,sx2691947a,2,False,False
4559,tpx337720a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2841648a,sx2841648a,2,False,False
4560,tpx337722a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2973157a,sx2973157a,2,False,False
4561,tpx337723a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3178978a,sx3178978a,2,False,False
4562,tpx337724a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2879075a,sx2879075a,2,False,False
4563,tpx337728a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3082992a,sx3082992a,2,False,False
4564,tpx337729a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2728247a,sx2728247a,2,False,False
4565,tpx337729b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2728247b,sx2728247b,2,False,False
4566,tpx337729c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2728247c,sx2728247c,2,False,False
4567,tpx338893a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3197633a,sx3197633a,2,False,False
4568,tpx338894a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2879069a,sx2879069a,2,False,False
4569,tpx338896a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3178971a,sx3178971a,2,False,False
4570,tpx338897a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2973154a,sx2973154a,2,False,False
4571,tpx338898a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2973155a,sx2973155a,2,False,False
4572,tpx338899c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3122814c,sx3122814c,2,False,False
4573,tpx338900a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2991908a,sx2991908a,2,False,False
4574,tpx338908c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2860481c,sx2860481c,2,False,False
4575,tpx338910c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2841621c,sx2841621c,2,False,False
4576,tpx338913b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2804255b,sx2804255b,2,False,False
4577,tpx338915c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2954345c,sx2954345c,2,False,False
4578,tpx338917a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2935555a,sx2935555a,2,False,False
4579,tpx338918a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2897773a,sx2897773a,2,False,False
4580,tpx338919a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2748127a,sx2748127a,2,False,False
4581,tpx338920a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3197631a,sx3197631a,2,False,False
4582,tpx338921a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2935554a,sx2935554a,2,False,False
4583,tpx338922b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2822866b,sx2822866b,2,False,False
4584,tpx338923c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3178972c,sx3178972c,2,False,False
4585,tpx338924c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3104123c,sx3104123c,2,False,False
4586,tpx338925a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2973153a,sx2973153a,2,False,False
4587,tpx338926a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3216123a,sx3216123a,2,False,False
4588,tpx338927a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2972930a,sx2972930a,2,False,False
4589,tpx338930b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3029506b,sx3029506b,2,False,False
4590,tpx338931c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2785521c,sx2785521c,2,False,False
4591,tpx338932c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3197661c,sx3197661c,2,False,False
4592,tpx338933b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3216345b,sx3216345b,2,False,False
4593,tpx338934b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2879070b,sx2879070b,2,False,False
4594,tpx338935b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2973160b,sx2973160b,2,False,False
4595,tpx338936c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3066815c,sx3066815c,2,False,False
4596,tpx338937c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2897777c,sx2897777c,2,False,False
4597,tpx338941c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2991914c,sx2991914c,2,False,False
4598,tpx338942a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2822869a,sx2822869a,2,False,False
4599,tpx338943c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2729410c,sx2729410c,2,False,False
4600,tpx338944c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3197640c,sx3197640c,2,False,False
4601,tpx338945a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2954353a,sx2954353a,2,False,False
4602,tpx338947b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3160109b,sx3160109b,2,False,False
4603,tpx338949b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3104136b,sx3104136b,2,False,False
4604,tpx338950b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2822872b,sx2822872b,2,False,False
4605,tpx338953b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3122821b,sx3122821b,2,False,False
4606,tpx338954a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2860482a,sx2860482a,2,False,False
4607,tpx338955b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3010560b,sx3010560b,2,False,False
4608,tpx338956a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3104119a,sx3104119a,2,False,False
4609,tpx338957c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2785517c,sx2785517c,2,False,False
4610,tpx338958c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3066809c,sx3066809c,2,False,False
4611,tpx338959c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2954344c,sx2954344c,2,False,False
4612,tpx338960c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2897767c,sx2897767c,2,False,False
4613,tpx338961c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3254208c,sx3254208c,2,False,False
4614,tpx338962c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2748125c,sx2748125c,2,False,False
4615,tpx338963c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2673303c,sx2673303c,2,False,False
4616,tpx338964c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3104117c,sx3104117c,2,False,False
4617,tpx338965a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3010568a,sx3010568a,2,False,False
4618,tpx338966c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3029505c,sx3029505c,2,False,False
4619,tpx338967c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2673318c,sx2673318c,2,False,False
4620,tpx338968c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3178979c,sx3178979c,2,False,False
4621,tpx338969a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3104129a,sx3104129a,2,False,False
