name,basekV,latitude,longitude
x2973791a,0.12,46.7013,-119.1409
x2841629c,0.12,46.6493,-119.1724
x2822868a,0.12,46.6946,-119.2306
x3122823b,0.12,46.6139,-119.2187
x2952003b,0.12,46.6987,-119.1491
x3104856a,0.12,46.679,-119.1052
x2786204c,0.12,46.6923,-119.085
x2841622a,0.12,46.7379,-119.1965
x2973150a,0.12,46.7301,-119.1917
x3066826b,0.12,46.732,-119.1821
x3197638a,0.12,46.7208,-119.2304
x2785530a,0.12,46.6945,-119.2286
x3082988b,0.12,46.6709,-119.1147
x2860491a,0.12,46.633,-119.1942
x2860491b,0.12,46.633,-119.1942
x1108403a,0.12,46.6975,-119.1496
x1108403b,0.12,46.6975,-119.1496
x1108403c,0.12,46.6975,-119.1496
x1108404a,0.12,46.6966,-119.1443
x1108404b,0.12,46.6966,-119.1443
x1108404c,0.12,46.6966,-119.1443
x1108405a,0.12,46.6966,-119.148
x1108405b,0.12,46.6966,-119.148
x1108405c,0.12,46.6966,-119.148
x1108406a,0.12,46.6966,-119.1506
x1108406b,0.12,46.6966,-119.1506
x1108407b,0.12,46.6975,-119.1506
x1108410b,0.12,46.7014,-119.1543
x2000402a,0.12,46.6139,-119.2091
x2000403a,0.12,46.6134,-119.2096
x2000404a,0.12,46.613,-119.2101
x2000405a,0.12,46.6125,-119.2107
x2000406a,0.12,46.6121,-119.2112
x2000407a,0.12,46.6117,-119.2117
x2000408a,0.12,46.6112,-119.2122
x2000409a,0.12,46.6108,-119.2127
x2000410a,0.12,46.6104,-119.2133
x2000411a,0.12,46.6099,-119.2138
x2000412a,0.12,46.6095,-119.2143
x2000413a,0.12,46.6091,-119.2148
x2000414a,0.12,46.6086,-119.2154
x2000415a,0.12,46.6082,-119.2159
x2000702b,0.12,46.6112,-119.206
x2000703b,0.12,46.6108,-119.2065
x2000704b,0.12,46.6104,-119.207
x2000705b,0.12,46.6099,-119.2075
x2000706b,0.12,46.6095,-119.208
x2000707b,0.12,46.6091,-119.2086
x2000708b,0.12,46.6086,-119.2091
x2000709b,0.12,46.6082,-119.2096
x2000710b,0.12,46.6078,-119.2101
x2000711b,0.12,46.6073,-119.2107
x2000712b,0.12,46.6069,-119.2112
x2000713b,0.12,46.6064,-119.2117
x2000714b,0.12,46.606,-119.2122
x2000715b,0.12,46.6056,-119.2127
x2000902c,0.12,46.6121,-119.2007
x2000903c,0.12,46.6125,-119.2002
x2000904c,0.12,46.613,-119.1997
x2000905c,0.12,46.6134,-119.1992
x2000906c,0.12,46.6139,-119.1986
x2000907c,0.12,46.6143,-119.1981
x2000908c,0.12,46.6147,-119.1976
x2000909c,0.12,46.6152,-119.1971
x2000910c,0.12,46.6156,-119.1966
x2000911c,0.12,46.616,-119.196
x2000912c,0.12,46.6165,-119.1955
x2000913c,0.12,46.6169,-119.195
x2000914c,0.12,46.6173,-119.1945
x2000915c,0.12,46.6178,-119.1939
x2001002b,0.12,46.6086,-119.2028
x2001003b,0.12,46.6082,-119.2033
x2001004b,0.12,46.6078,-119.2039
x2001005b,0.12,46.6073,-119.2044
x2001006b,0.12,46.6069,-119.2049
x2001007b,0.12,46.6064,-119.2054
x2001008b,0.12,46.606,-119.206
x2001009b,0.12,46.6056,-119.2065
x2001010b,0.12,46.6051,-119.207
x2001011b,0.12,46.6047,-119.2075
x2001012b,0.12,46.6043,-119.208
x2001013b,0.12,46.6038,-119.2086
x2001014b,0.12,46.6034,-119.2091
x2001015b,0.12,46.603,-119.2096
x2001202c,0.12,46.6095,-119.1976
x2001203c,0.12,46.6099,-119.1971
x2001204c,0.12,46.6104,-119.1966
x2001205c,0.12,46.6108,-119.196
x2001206c,0.12,46.6112,-119.1955
x2001207c,0.12,46.6117,-119.195
x2001208c,0.12,46.6121,-119.1945
x2001209c,0.12,46.6125,-119.1939
x2001210c,0.12,46.613,-119.1934
x2001211c,0.12,46.6134,-119.1929
x2001212c,0.12,46.6139,-119.1924
x2001213c,0.12,46.6143,-119.1919
x2001214c,0.12,46.6147,-119.1913
x2001215c,0.12,46.6152,-119.1908
x2001302a,0.12,46.606,-119.1997
x2001303a,0.12,46.6056,-119.2002
x2001304a,0.12,46.6051,-119.2007
x2001305a,0.12,46.6047,-119.2013
x2001306a,0.12,46.6043,-119.2018
x2001307a,0.12,46.6038,-119.2023
x2001308a,0.12,46.6034,-119.2028
x2001309a,0.12,46.603,-119.2033
x2001310a,0.12,46.6025,-119.2039
x2001311a,0.12,46.6021,-119.2044
x2001312a,0.12,46.6017,-119.2049
x2001313a,0.12,46.6012,-119.2054
x2001314a,0.12,46.6008,-119.206
x2001315a,0.12,46.6003,-119.2065
x2001400c,0.12,46.6064,-119.1971
sx2673305b,0.12,46.6464,-119.1584
sx3048196b,0.12,46.6456,-119.1595
sx2991911c,0.12,46.6528,-119.1704
sx2973158c,0.12,46.6539,-119.1682
sx3048208a,0.12,46.6522,-119.1673
sx3029502a,0.12,46.6541,-119.1639
sx3104125b,0.12,46.6548,-119.1618
sx3160107a,0.12,46.6557,-119.1603
sx2785516b,0.12,46.6431,-119.1528
sx3141400a,0.12,46.6568,-119.1557
sx2897775c,0.12,46.656,-119.1672
sx3010565c,0.12,46.6563,-119.1693
sx2916609c,0.12,46.655,-119.1703
sx2879073c,0.12,46.6577,-119.1733
sx3104126c,0.12,46.6562,-119.174
sx3029503c,0.12,46.6553,-119.172
sx2691950c,0.12,46.6552,-119.1715
sx2691951c,0.12,46.6521,-119.1715
sx2879076c,0.12,46.6532,-119.1716
sx2841630c,0.12,46.6502,-119.1703
sx2841629c,0.12,46.6493,-119.1727
sx2785523c,0.12,46.6473,-119.1715
sx3216347c,0.12,46.6485,-119.1715
sx3141388c,0.12,46.646,-119.1709
sx3066801c,0.12,46.6407,-119.1726
sx2879055c,0.12,46.6413,-119.1737
sx2973144c,0.12,46.6413,-119.1752
sx2785518c,0.12,46.6416,-119.179
sx2766717c,0.12,46.6427,-119.179
sx2673309c,0.12,46.6413,-119.1811
sx3104113a,0.12,46.6482,-119.1914
sx3104121a,0.12,46.6485,-119.191
sx2673310a,0.12,46.6489,-119.1897
sx2916627a,0.12,46.6493,-119.1885
sx2804283a,0.12,46.6499,-119.1863
sx3104122a,0.12,46.6502,-119.1848
sx2785519a,0.12,46.6502,-119.1843
sx2748129a,0.12,46.6491,-119.1837
sx2973151a,0.12,46.6501,-119.1821
sx2748146a,0.12,46.6513,-119.1813
sx2991913a,0.12,46.6515,-119.1766
sx3235253a,0.12,46.6504,-119.1763
sx2991907a,0.12,46.6498,-119.1773
sx2879064a,0.12,46.648,-119.1752
sx3197637c,0.12,46.6505,-119.1751
sx2860487c,0.12,46.6513,-119.1739
sx2841638c,0.12,46.6398,-119.1875
sx3235256a,0.12,46.6396,-119.1867
sx3197630a,0.12,46.6409,-119.1853
sx3104120b,0.12,46.6431,-119.1844
sx2804251a,0.12,46.6427,-119.1827
sx3254210c,0.12,46.6452,-119.1832
sx3048206a,0.12,46.6458,-119.18
sx2710510c,0.12,46.6455,-119.1809
sx3197628c,0.12,46.6462,-119.1814
sx2766718c,0.12,46.6467,-119.1789
sx3010556a,0.12,46.6477,-119.1775
sx2710520a,0.12,46.6372,-119.1858
sx2710521a,0.12,46.6377,-119.185
sx3085396a,0.12,46.6369,-119.1837
sx3122813a,0.12,46.6356,-119.1801
sx3254219c,0.12,46.6358,-119.1917
sx3254220c,0.12,46.6367,-119.1918
sx3104134c,0.12,46.6358,-119.1907
sx2860490a,0.12,46.6365,-119.19
sx3254218a,0.12,46.6373,-119.1891
sx3066818b,0.12,46.639,-119.1885
sx2785528b,0.12,46.6412,-119.1927
sx2748130b,0.12,46.6424,-119.1917
sx3254212b,0.12,46.6429,-119.1906
sx2785520b,0.12,46.6445,-119.197
sx2729411a,0.12,46.6382,-119.1931
sx2897781a,0.12,46.6383,-119.1941
sx3197644a,0.12,46.6368,-119.1938
sx3010566c,0.12,46.6563,-119.1796
sx3236011b,0.12,46.6628,-119.1447
sx3198358b,0.12,46.6639,-119.1461
sx3104859b,0.12,46.6655,-119.1461
sx2936275b,0.12,46.6765,-119.085
sx3179674b,0.12,46.6759,-119.0837
sx2748840b,0.12,46.669,-119.0851
sx3142099b,0.12,46.6704,-119.0835
sx3011298c,0.12,46.6612,-119.1437
sx2711234b,0.12,46.6627,-119.141
sx3198355b,0.12,46.6629,-119.139
sx2879773a,0.12,46.6639,-119.1419
sx2786274c,0.12,46.6667,-119.1402
sx3179682c,0.12,46.6665,-119.1406
sx2936270a,0.12,46.6834,-119.0829
sx3086078a,0.12,46.6826,-119.0825
sx3217056a,0.12,46.6807,-119.0807
sx3217057a,0.12,46.6804,-119.0819
sx2936268c,0.12,46.6851,-119.086
sx2823592a,0.12,46.6859,-119.0793
sx3160863c,0.12,46.6873,-119.0823
sx2730108c,0.12,46.6913,-119.0847
sx2786204c,0.12,46.6924,-119.0853
sx2936216c,0.12,46.694,-119.0859
sx3029498c,0.12,46.6582,-119.1555
sx2991912a,0.12,46.6588,-119.1574
sx3104128a,0.12,46.659,-119.1593
sx2673315a,0.12,46.6595,-119.1612
sx2766721a,0.12,46.6609,-119.1628
sx2991906a,0.12,46.662,-119.1603
sx2879054a,0.12,46.6623,-119.1592
sx3254211b,0.12,46.6452,-119.1993
sx2729407b,0.12,46.6453,-119.2012
sx2691942b,0.12,46.6434,-119.2049
sx3197629b,0.12,46.6457,-119.2045
sx2879065b,0.12,46.6447,-119.206
sx0247160b,0.12,46.64802,-119.20866
sx0247162b,0.12,46.6481,-119.2105
sx2766732b,0.12,46.6489,-119.2113
sx2897784b,0.12,46.6493,-119.2115
sx0247171b,0.12,46.64946,-119.21162
sx2936279c,0.12,46.6607,-119.1464
sx3179678b,0.12,46.66,-119.1479
sx3179650b,0.12,46.7022,-119.1415
sx2730107c,0.12,46.7199,-119.1378
sx3048888c,0.12,46.7259,-119.1131
sx3064514c,0.12,46.7251,-119.1126
sx2861158c,0.12,46.7207,-119.1138
sx2952007c,0.12,46.7207,-119.1117
sx3254873c,0.12,46.7167,-119.1038
sx2745811c,0.12,46.7158,-119.1058
sx3142050c,0.12,46.7187,-119.1012
sx2861157c,0.12,46.7087,-119.0883
sx3086079b,0.12,46.678,-119.0886
sx2936276b,0.12,46.6776,-119.0897
sx2861223b,0.12,46.677,-119.092
sx3086075b,0.12,46.6732,-119.0874
sx2730187a,0.12,46.6799,-119.1036
sx3104856a,0.12,46.679,-119.1055
sx2861222a,0.12,46.6709,-119.1274
sx2917330a,0.12,46.6718,-119.1264
sx2879794a,0.12,46.6731,-119.1251
sx2936271a,0.12,46.6744,-119.1263
sx2955074a,0.12,46.6747,-119.1278
sx3030199c,0.12,46.6738,-119.1288
sx2730163c,0.12,46.6728,-119.1299
sx2992624a,0.12,46.6722,-119.1312
sx2692654a,0.12,46.6731,-119.1325
sx2842379a,0.12,46.6745,-119.1345
sx2805031c,0.12,46.672,-119.1332
sx3068944b,0.12,46.6702,-119.1336
sx2767407b,0.12,46.6725,-119.1354
sx2879767b,0.12,46.6716,-119.1349
sx2711224b,0.12,46.6687,-119.1331
sx3142098b,0.12,46.6686,-119.1317
sx2748839b,0.12,46.6693,-119.1305
sx2917310b,0.12,46.6687,-119.1297
sx2861218c,0.12,46.6701,-119.1354
sx2955081a,0.12,46.6674,-119.1408
sx3160878c,0.12,46.6707,-119.1439
sx2917336c,0.12,46.6735,-119.144
sx2674047c,0.12,46.6786,-119.1237
sx3160865a,0.12,46.6801,-119.1225
sx2767408c,0.12,46.6807,-119.1224
sx3104853c,0.12,46.681,-119.1217
sx3254915b,0.12,46.6808,-119.134
sx3048963b,0.12,46.6784,-119.1326
sx2711226b,0.12,46.6773,-119.125
sx3217052c,0.12,46.6809,-119.1244
sx3217053c,0.12,46.6809,-119.1231
sx3086074c,0.12,46.6819,-119.124
sx3067507c,0.12,46.6812,-119.1202
sx2955078a,0.12,46.6809,-119.1164
sx2955077c,0.12,46.6823,-119.1168
sx3160872c,0.12,46.683,-119.1181
sx3198348a,0.12,46.6837,-119.1187
sx2711225c,0.12,46.6831,-119.1206
sx3030200c,0.12,46.6837,-119.1222
sx3048962a,0.12,46.6848,-119.1203
sx3160861c,0.12,46.687,-119.1232
sx3104850c,0.12,46.6864,-119.1331
sx3251799a,0.12,46.6895,-119.128
sx2936211c,0.12,46.692,-119.1315
sx2842329c,0.12,46.6929,-119.1307
sx3104796c,0.12,46.6929,-119.1329
sx3236004c,0.12,46.6906,-119.1306
sx3160896c,0.12,46.6901,-119.1339
sx3123452c,0.12,46.6925,-119.135
sx3254869b,0.12,46.6916,-119.1373
sx3030126c,0.12,46.6914,-119.138
sx2767341c,0.12,46.6928,-119.1375
sx3254870c,0.12,46.6911,-119.1387
sx3048887b,0.12,46.693,-119.1395
sx2955005b,0.12,46.6928,-119.1409
sx3216988b,0.12,46.6933,-119.1427
sx3179607b,0.12,46.6939,-119.141
sx2898457a,0.12,46.6949,-119.1404
sx2767340a,0.12,46.6956,-119.141
sx2767340b,0.12,46.6956,-119.141
sx2767340c,0.12,46.6956,-119.141
sx3067478a,0.12,46.6971,-119.1401
sx2730149c,0.12,46.6986,-119.1401
sx2989566b,0.12,46.6988,-119.1432
sx2973791a,0.12,46.7014,-119.1412
sx3029055b,0.12,46.6943,-119.1352
sx3067506c,0.12,46.685,-119.1016
sx2898515c,0.12,46.6873,-119.1027
sx3198347c,0.12,46.6886,-119.1047
sx3048946c,0.12,46.6893,-119.1029
sx3048966c,0.12,46.684,-119.1031
sx2992656a,0.12,46.6806,-119.1047
sx2973833b,0.12,46.6815,-119.1041
sx2786266a,0.12,46.6817,-119.1061
sx2917333a,0.12,46.6831,-119.1067
sx2842383a,0.12,46.6821,-119.1083
sx2842384c,0.12,46.682,-119.1101
sx3160871c,0.12,46.6821,-119.1117
sx3030203c,0.12,46.6834,-119.1121
sx3179673c,0.12,46.6841,-119.1124
sx3048965b,0.12,46.6818,-119.1149
sx2692660a,0.12,46.6824,-119.1152
sx2805034a,0.12,46.681,-119.111
sx2898522a,0.12,46.6814,-119.1099
sx2692661a,0.12,46.6814,-119.1077
sx3067448c,0.12,46.7105,-119.0845
sx2935552c,0.12,46.6682,-119.1505
sx2822864c,0.12,46.6704,-119.1541
sx2822865c,0.12,46.6709,-119.1519
sx2916605c,0.12,46.6717,-119.151
sx3085394c,0.12,46.6721,-119.1528
sx2804250c,0.12,46.6732,-119.1516
sx3048205c,0.12,46.6751,-119.1538
sx3048228c,0.12,46.6776,-119.1552
sx2935550c,0.12,46.6798,-119.1574
sx2710509c,0.12,46.6795,-119.1549
sx2822862c,0.12,46.6803,-119.1552
sx3066806c,0.12,46.6805,-119.1541
sx2916606c,0.12,46.6709,-119.1532
sx3235243c,0.12,46.6738,-119.1703
sx2786273b,0.12,46.6437,-119.1486
sx2805036b,0.12,46.6442,-119.1457
sx3178997c,0.12,46.6209,-119.2117
sx3122849b,0.12,46.6209,-119.2105
sx2766750c,0.12,46.6226,-119.2091
sx2763153a,0.12,46.6228,-119.2074
sx3104157c,0.12,46.6246,-119.2058
sx_293471a,0.12,46.6256,-119.2024
sx_293471b,0.12,46.6256,-119.2024
sx_293471c,0.12,46.6256,-119.2024
sx2748158a,0.12,46.629,-119.1989
sx3104133a,0.12,46.6308,-119.2008
sx2673346c,0.12,46.6281,-119.2005
sx3254238b,0.12,46.6268,-119.2021
sx3048230c,0.12,46.6293,-119.2057
sx2841637c,0.12,46.6307,-119.2099
sx2897780b,0.12,46.6313,-119.1966
sx3235255b,0.12,46.6308,-119.1971
sx3216370a,0.12,46.6301,-119.1979
sx3216370b,0.12,46.6301,-119.1979
sx3216370c,0.12,46.6301,-119.1979
sx2785527a,0.12,46.6295,-119.197
sx2766729a,0.12,46.6287,-119.1962
sx3197641a,0.12,46.7032,-119.2094
sx2973161a,0.12,46.7023,-119.2106
sx2673306c,0.12,46.7022,-119.1644
sx2785515c,0.12,46.7031,-119.1626
sx2729429a,0.12,46.7011,-119.2151
sx2841633a,0.12,46.7004,-119.2136
sx3235258a,0.12,46.6972,-119.2146
sx3235258b,0.12,46.6972,-119.2146
sx3235258c,0.12,46.6972,-119.2146
sx2729414a,0.12,46.6932,-119.2177
sx2729414b,0.12,46.6932,-119.2177
sx2729414c,0.12,46.6932,-119.2177
sx2973167b,0.12,46.6933,-119.2216
sx3189189b,0.12,46.6929,-119.2234
sx3189188c,0.12,46.6937,-119.2236
sx2935560c,0.12,46.6935,-119.2241
sx2916610b,0.12,46.6963,-119.2244
sx3216368c,0.12,46.6948,-119.2245
sx3207907a,0.12,46.6955,-119.2233
sx3207907b,0.12,46.6955,-119.2233
sx3207907c,0.12,46.6955,-119.2233
sx2973166c,0.12,46.6929,-119.2267
sx2710532c,0.12,46.6945,-119.2265
sx2860504a,0.12,46.6946,-119.2277
sx3085403a,0.12,46.6988,-119.2278
sx2954355a,0.12,46.689,-119.2203
sx3122827a,0.12,46.6897,-119.2198
sx3195751a,0.12,46.7004,-119.2208
sx2766724c,0.12,46.7039,-119.2126
sx3197647a,0.12,46.7027,-119.2158
sx2821010a,0.12,46.7036,-119.2206
sx2895461a,0.12,46.7047,-119.2239
sx2952014a,0.12,46.7058,-119.2275
sx3010585a,0.12,46.7065,-119.2263
sx3120502a,0.12,46.7061,-119.2247
sx3101789a,0.12,46.7053,-119.2381
sx3178982a,0.12,46.7035,-119.2403
sx2841623a,0.12,46.7023,-119.24
sx3010563a,0.12,46.7023,-119.2389
sx2766727b,0.12,46.6181,-119.2236
sx3029507b,0.12,46.6177,-119.2219
sx3197643b,0.12,46.6166,-119.2228
sx3122823b,0.12,46.6139,-119.219
sx2766726b,0.12,46.6155,-119.2175
sx2785526b,0.12,46.6167,-119.219
sx2973162b,0.12,46.6169,-119.2161
sx3010570a,0.12,46.622,-119.2183
sx2991919a,0.12,46.6198,-119.2154
sx3122824a,0.12,46.6222,-119.2165
sx2860489a,0.12,46.622,-119.2144
sx3104131a,0.12,46.6234,-119.2154
sx3048210a,0.12,46.6255,-119.2169
sx2897778a,0.12,46.6263,-119.2153
sx3104132a,0.12,46.6282,-119.2135
sx3085402a,0.12,46.6288,-119.2134
sx2804252a,0.12,46.629,-119.2145
sx3048214a,0.12,46.6303,-119.2144
sx3235275b,0.12,46.6189,-119.2135
sx2897779c,0.12,46.6225,-119.2126
sx2804261c,0.12,46.6239,-119.213
sx3178980c,0.12,46.6252,-119.2129
sx2973164a,0.12,46.6263,-119.2141
sx2748132a,0.12,46.6668,-119.2008
sx3254205c,0.12,46.6359,-119.2096
sx3010569a,0.12,46.6326,-119.2027
sx2673321a,0.12,46.6346,-119.2026
sx2954354a,0.12,46.6338,-119.2025
sx2710519a,0.12,46.6343,-119.204
sx3066819a,0.12,46.6344,-119.2054
sx3029499a,0.12,46.6355,-119.2055
sx2897772a,0.12,46.6358,-119.2047
sx3122826a,0.12,46.6356,-119.1941
sx2691953a,0.12,46.6357,-119.1975
sx2860491a,0.12,46.633,-119.1945
sx2860491b,0.12,46.633,-119.1945
sx2991922a,0.12,46.6345,-119.1926
sx2991923a,0.12,46.6332,-119.1903
sx3085400c,0.12,46.6588,-119.1842
sx3141399c,0.12,46.6606,-119.1825
sx2954351c,0.12,46.6606,-119.1805
sx3235266c,0.12,46.6619,-119.1785
sx2841626c,0.12,46.6611,-119.1772
sx2954350c,0.12,46.6602,-119.1782
sx3178977c,0.12,46.6597,-119.176
sx3160105c,0.12,46.6588,-119.1763
sx2691945c,0.12,46.6587,-119.1743
sx3010567c,0.12,46.6599,-119.1724
sx2841625c,0.12,46.6575,-119.1799
sx2897776c,0.12,46.6641,-119.1782
sx3254215c,0.12,46.6636,-119.1759
sx3122819c,0.12,46.6652,-119.1792
sx2748133c,0.12,46.6659,-119.1781
sx3085399c,0.12,46.667,-119.1773
sx2879074a,0.12,46.6796,-119.2131
sx3122820a,0.12,46.6787,-119.2137
sx2710517a,0.12,46.6808,-119.2131
sx3197639a,0.12,46.6811,-119.2147
sx3160106a,0.12,46.687,-119.2139
sx3008248a,0.12,46.7719,-119.233
sx3235247a,0.12,46.7448,-119.235
sx2673312a,0.12,46.7429,-119.2339
sx2691944a,0.12,46.7427,-119.2324
sx2710516a,0.12,46.7423,-119.231
sx2804256b,0.12,46.7411,-119.23
sx2954347b,0.12,46.7375,-119.2272
sx3178975b,0.12,46.7388,-119.2123
sx3160100b,0.12,46.7528,-119.2126
sx3085390b,0.12,46.7538,-119.2127
sx2748152b,0.12,46.7443,-119.2274
sx2729434b,0.12,46.7477,-119.2294
sx2916608c,0.12,46.7505,-119.228
sx2673313b,0.12,46.7531,-119.2281
sx2804257b,0.12,46.7555,-119.2288
sx2860485b,0.12,46.7555,-119.2299
sx2860506b,0.12,46.7554,-119.2334
sx3122815b,0.12,46.7567,-119.2296
sx3254213b,0.12,46.7575,-119.2283
sx2785543b,0.12,46.7583,-119.2336
sx3235248c,0.12,46.7589,-119.2276
sx2764412a,0.12,46.7641,-119.2285
sx3027132a,0.12,46.7669,-119.2315
sx3101787a,0.12,46.7672,-119.2321
sx3101788a,0.12,46.7676,-119.2329
sx2876812a,0.12,46.7694,-119.2341
sx2970811a,0.12,46.7705,-119.2339
sx2916607c,0.12,46.7595,-119.2266
sx3010564c,0.12,46.7582,-119.2259
sx2710515c,0.12,46.7577,-119.2239
sx2766746c,0.12,46.7593,-119.2214
sx2691941c,0.12,46.7591,-119.2192
sx3235241c,0.12,46.7606,-119.22
sx3104118c,0.12,46.7621,-119.2214
sx2748126c,0.12,46.7632,-119.2215
sx3235267c,0.12,46.7607,-119.2187
sx2841645c,0.12,46.7603,-119.2154
sx3066829c,0.12,46.7599,-119.2153
sx3254203b,0.12,46.7696,-119.207
sx2860480b,0.12,46.7678,-119.2111
sx3197624b,0.12,46.7647,-119.2084
sx2822860b,0.12,46.7647,-119.2118
sx3048199b,0.12,46.7666,-119.2056
sx2710508b,0.12,46.7661,-119.21
sx3122810b,0.12,46.7573,-119.2087
sx2897765b,0.12,46.754,-119.2094
sx2804248b,0.12,46.7529,-119.211
sx2785512b,0.12,46.7531,-119.2074
sx2935553b,0.12,46.7449,-119.2102
sx3048207b,0.12,46.7444,-119.2097
sx2729427b,0.12,46.7433,-119.2082
sx2748131b,0.12,46.7427,-119.2076
sx2879066b,0.12,46.7416,-119.2096
sx2973152b,0.12,46.7417,-119.2057
sx2879068b,0.12,46.7405,-119.2033
sx2860484b,0.12,46.7411,-119.2009
sx3085397b,0.12,46.7458,-119.2074
sx3066812a,0.12,46.7375,-119.1979
sx3216344b,0.12,46.7393,-119.1989
sx2860501b,0.12,46.7397,-119.1986
sx3197632b,0.12,46.74,-119.197
sx2710514b,0.12,46.7417,-119.199
sx3048203b,0.12,46.7453,-119.1855
sx2860500b,0.12,46.7467,-119.1962
sx3197660b,0.12,46.7486,-119.193
sx2897800b,0.12,46.7499,-119.1975
sx3235246b,0.12,46.7553,-119.1958
sx2710512b,0.12,46.7564,-119.1955
sx2897791b,0.12,46.7368,-119.1823
sx2916618b,0.12,46.7415,-119.1839
sx3160113b,0.12,46.7405,-119.1792
sx2804269b,0.12,46.7423,-119.1802
sx2989564b,0.12,46.7429,-119.181
sx2897789b,0.12,46.7443,-119.1804
sx2690941b,0.12,46.7591,-119.1829
sx3234185b,0.12,46.7563,-119.1829
sx3065750b,0.12,46.7549,-119.1828
sx3159037b,0.12,46.7573,-119.1836
sx2748124b,0.12,46.7566,-119.1842
sx2710504b,0.12,46.7581,-119.1867
sx2954346b,0.12,46.7585,-119.1946
sx2710505b,0.12,46.7599,-119.1918
sx3178974b,0.12,46.7614,-119.1935
sx2691943b,0.12,46.7639,-119.1955
sx2916603b,0.12,46.756,-119.2091
sx2804254a,0.12,46.7369,-119.1927
sx2710513b,0.12,46.7577,-119.193
sx2973149b,0.12,46.7506,-119.2068
sx3010562b,0.12,46.745,-119.2023
sx3254228b,0.12,46.7378,-119.184
sx2936213b,0.12,46.716,-119.1479
sx2692633c,0.12,46.7134,-119.1461
sx3179646b,0.12,46.7124,-119.1456
sx3104830c,0.12,46.7089,-119.1448
sx3142078b,0.12,46.6052,-119.1489
sx2879752b,0.12,46.6033,-119.1493
sx2952003b,0.12,46.6988,-119.1494
sx2990826a,0.12,46.7001,-119.1569
sx2990826b,0.12,46.7001,-119.1569
sx2990826c,0.12,46.7001,-119.1569
sx3197626c,0.12,46.683,-119.1558
sx3066807c,0.12,46.685,-119.1625
sx3197627c,0.12,46.6862,-119.1611
sx3216343c,0.12,46.6882,-119.1572
sx3085393c,0.12,46.6884,-119.1536
sx2897770c,0.12,46.6873,-119.1524
sx2748128c,0.12,46.6871,-119.1593
sx3085392c,0.12,46.6884,-119.1618
sx3029497c,0.12,46.6897,-119.1602
sx2673307c,0.12,46.6897,-119.1648
sx2729406c,0.12,46.6929,-119.1625
sx2897768c,0.12,46.693,-119.1592
sx2822863c,0.12,46.6948,-119.1648
sx2841619c,0.12,46.7015,-119.1623
sx2804282c,0.12,46.6936,-119.1754
sx3104154c,0.12,46.6937,-119.1768
sx2897806c,0.12,46.6947,-119.1788
sx3216342b,0.12,46.6953,-119.1825
sx2879063b,0.12,46.6949,-119.1835
sx3048227a,0.12,46.6967,-119.182
sx3216367b,0.12,46.6971,-119.1832
sx3010561a,0.12,46.6961,-119.1854
sx2991939b,0.12,46.6983,-119.184
sx2673308b,0.12,46.6996,-119.1851
sx3066808c,0.12,46.6978,-119.1886
sx3141396c,0.12,46.6996,-119.1868
sx3066810c,0.12,46.6919,-119.1811
sx2897769c,0.12,46.6918,-119.1833
sx2766749b,0.12,46.691,-119.1802
sx2973178b,0.12,46.6899,-119.1819
sx3029518b,0.12,46.6901,-119.1813
sx2935549b,0.12,46.6875,-119.1813
sx3122811a,0.12,46.6867,-119.1822
sx3254207a,0.12,46.678,-119.1809
sx2822877b,0.12,46.6772,-119.1818
sx2841618a,0.12,46.6778,-119.1799
sx3066805a,0.12,46.6779,-119.1775
sx2785514a,0.12,46.6788,-119.1771
sx3235244a,0.12,46.6788,-119.1761
sx2785513a,0.12,46.6784,-119.1739
sx3160101a,0.12,46.6799,-119.175
sx3010559a,0.12,46.6772,-119.1752
sx3159448a,0.12,46.6711,-119.1785
sx2973156b,0.12,46.6774,-119.1842
sx3029501b,0.12,46.6774,-119.187
sx2691949b,0.12,46.6734,-119.1892
sx3104127b,0.12,46.6741,-119.1899
sx2897774b,0.12,46.6787,-119.1871
sx2879061b,0.12,46.6808,-119.1867
sx3066813b,0.12,46.6806,-119.1884
sx2991910b,0.12,46.6814,-119.1895
sx2879072b,0.12,46.6819,-119.19
sx3197635b,0.12,46.6817,-119.193
sx2804258b,0.12,46.6813,-119.1941
sx3235250b,0.12,46.6827,-119.1955
sx2954349b,0.12,46.6844,-119.1982
sx2766722b,0.12,46.6838,-119.1993
sx2879071b,0.12,46.6839,-119.2002
sx3029504b,0.12,46.6841,-119.2015
sx2691948b,0.12,46.6837,-119.2037
sx2710546b,0.12,46.6861,-119.2054
sx2785547b,0.12,46.6853,-119.2044
sx3254214b,0.12,46.6869,-119.2066
sx3160104b,0.12,46.6895,-119.2069
sx3216349b,0.12,46.6909,-119.2078
sx2879077b,0.12,46.6916,-119.2094
sx2991916b,0.12,46.693,-119.2089
sx3235245c,0.12,46.7005,-119.191
sx2766716c,0.12,46.7005,-119.1898
sx3254209c,0.12,46.7013,-119.1902
sx3254204a,0.12,46.6935,-119.1916
sx2841627a,0.12,46.6679,-119.1977
sx3216348a,0.12,46.6689,-119.1947
sx2691947a,0.12,46.6681,-119.1939
sx2841648a,0.12,46.6709,-119.1933
sx2973157a,0.12,46.6725,-119.1988
sx3178978a,0.12,46.6787,-119.2097
sx2879075a,0.12,46.6767,-119.2077
sx3082992a,0.12,46.6698,-119.1947
